ID	SENTENCE_ID	YEAR	TEXT	GENRE	CLAUSE_TYPE	SUBJTOP-V	V-SUBJTOP	XP-V-SUBJTOP
15271	1908.OFUREFLI.NAR-FIC,.1568	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15272	1908.OFUREFLI.NAR-FIC,.1570	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15273	1908.OFUREFLI.NAR-FIC,.1579	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15274	1908.OFUREFLI.NAR-FIC,.1585	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15275	1908.OFUREFLI.NAR-FIC,.1586	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15276	1908.OFUREFLI.NAR-FIC,.1587	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15277	1908.OFUREFLI.NAR-FIC,.1588	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15278	1908.OFUREFLI.NAR-FIC,.1590	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15279	1908.OFUREFLI.NAR-FIC,.1594	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15280	1908.OFUREFLI.NAR-FIC,.1598	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15281	1908.OFUREFLI.NAR-FIC,.1599	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15282	1908.OFUREFLI.NAR-FIC,.1607	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15283	1908.OFUREFLI.NAR-FIC,.1610	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15284	1908.OFUREFLI.NAR-FIC,.1612	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15285	1908.OFUREFLI.NAR-FIC,.1621	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15286	1908.OFUREFLI.NAR-FIC,.1622	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15287	1908.OFUREFLI.NAR-FIC,.1628	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15288	1908.OFUREFLI.NAR-FIC,.1630	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15289	1908.OFUREFLI.NAR-FIC,.1631	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15290	1908.OFUREFLI.NAR-FIC,.1632	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15291	1908.OFUREFLI.NAR-FIC,.1634	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15292	1908.OFUREFLI.NAR-FIC,.1635	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15293	1908.OFUREFLI.NAR-FIC,.1639	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15294	1908.OFUREFLI.NAR-FIC,.1640	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15295	1908.OFUREFLI.NAR-FIC,.1641	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15296	1908.OFUREFLI.NAR-FIC,.1644	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15297	1908.OFUREFLI.NAR-FIC,.1647	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15298	1908.OFUREFLI.NAR-FIC,.1651	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15299	1908.OFUREFLI.NAR-FIC,.1655	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15300	1908.OFUREFLI.NAR-FIC,.1656	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15301	1908.OFUREFLI.NAR-FIC,.1657	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15302	1908.OFUREFLI.NAR-FIC,.1658	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15303	1908.OFUREFLI.NAR-FIC,.1660	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15304	1908.OFUREFLI.NAR-FIC,.1662	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15305	1908.OFUREFLI.NAR-FIC,.1664	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15306	1908.OFUREFLI.NAR-FIC,.1668	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15307	1908.OFUREFLI.NAR-FIC,.1669	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15308	1908.OFUREFLI.NAR-FIC,.1673	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15309	1908.OFUREFLI.NAR-FIC,.1674	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15310	1908.OFUREFLI.NAR-FIC,.1675	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15311	1908.OFUREFLI.NAR-FIC,.1676	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15312	1908.OFUREFLI.NAR-FIC,.1681	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15313	1908.OFUREFLI.NAR-FIC,.1685	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15314	1908.OFUREFLI.NAR-FIC,.1687	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15315	1908.OFUREFLI.NAR-FIC,.1688	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15316	1908.OFUREFLI.NAR-FIC,.1689	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15317	1908.OFUREFLI.NAR-FIC,.1694	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15318	1908.OFUREFLI.NAR-FIC,.1697	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15319	1908.OFUREFLI.NAR-FIC,.1699	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15320	1908.OFUREFLI.NAR-FIC,.16	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15321	1908.OFUREFLI.NAR-FIC,.1704	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15322	1908.OFUREFLI.NAR-FIC,.1707	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15323	1908.OFUREFLI.NAR-FIC,.1709	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15324	1908.OFUREFLI.NAR-FIC,.170	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15325	1908.OFUREFLI.NAR-FIC,.1710	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15326	1908.OFUREFLI.NAR-FIC,.1711	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15327	1908.OFUREFLI.NAR-FIC,.1714	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15328	1908.OFUREFLI.NAR-FIC,.1715	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15329	1908.OFUREFLI.NAR-FIC,.171	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15330	1908.OFUREFLI.NAR-FIC,.1721	1908	OFUREFLI	NAR	IP-MAT	0	1	0
15331	1908.OFUREFLI.NAR-FIC,.172	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15332	1908.OFUREFLI.NAR-FIC,.1730	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15333	1908.OFUREFLI.NAR-FIC,.1734	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15334	1908.OFUREFLI.NAR-FIC,.1738	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15335	1908.OFUREFLI.NAR-FIC,.173	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15336	1908.OFUREFLI.NAR-FIC,.1741	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15337	1908.OFUREFLI.NAR-FIC,.1742	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15338	1908.OFUREFLI.NAR-FIC,.174	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15339	1908.OFUREFLI.NAR-FIC,.177	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15340	1908.OFUREFLI.NAR-FIC,.178	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15341	1908.OFUREFLI.NAR-FIC,.179	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15342	1908.OFUREFLI.NAR-FIC,.180	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15343	1908.OFUREFLI.NAR-FIC,.181	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15344	1908.OFUREFLI.NAR-FIC,.183	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15345	1908.OFUREFLI.NAR-FIC,.184	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15346	1908.OFUREFLI.NAR-FIC,.18	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15347	1908.OFUREFLI.NAR-FIC,.190	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15348	1908.OFUREFLI.NAR-FIC,.193	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15349	1908.OFUREFLI.NAR-FIC,.203	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15350	1908.OFUREFLI.NAR-FIC,.206	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15351	1908.OFUREFLI.NAR-FIC,.217	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15352	1908.OFUREFLI.NAR-FIC,.220	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15353	1908.OFUREFLI.NAR-FIC,.222	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15354	1908.OFUREFLI.NAR-FIC,.226	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15355	1908.OFUREFLI.NAR-FIC,.228	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15356	1908.OFUREFLI.NAR-FIC,.234	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15357	1908.OFUREFLI.NAR-FIC,.237	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15358	1908.OFUREFLI.NAR-FIC,.238	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15359	1908.OFUREFLI.NAR-FIC,.239	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15360	1908.OFUREFLI.NAR-FIC,.241	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15361	1908.OFUREFLI.NAR-FIC,.242	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15362	1908.OFUREFLI.NAR-FIC,.246	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15363	1908.OFUREFLI.NAR-FIC,.248	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15364	1908.OFUREFLI.NAR-FIC,.249	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15365	1908.OFUREFLI.NAR-FIC,.250	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15366	1908.OFUREFLI.NAR-FIC,.259	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15367	1908.OFUREFLI.NAR-FIC,.263	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15368	1908.OFUREFLI.NAR-FIC,.266	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15369	1908.OFUREFLI.NAR-FIC,.272	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15370	1908.OFUREFLI.NAR-FIC,.274	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15371	1908.OFUREFLI.NAR-FIC,.278	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15372	1908.OFUREFLI.NAR-FIC,.279	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15373	1908.OFUREFLI.NAR-FIC,.285	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15374	1908.OFUREFLI.NAR-FIC,.286	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15375	1908.OFUREFLI.NAR-FIC,.287	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15376	1908.OFUREFLI.NAR-FIC,.298	1908	OFUREFLI	NAR	IP-MAT	0	1	0
15377	1908.OFUREFLI.NAR-FIC,.299	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15378	1908.OFUREFLI.NAR-FIC,.2	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15379	1908.OFUREFLI.NAR-FIC,.304	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15380	1908.OFUREFLI.NAR-FIC,.305	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15381	1908.OFUREFLI.NAR-FIC,.307	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15382	1908.OFUREFLI.NAR-FIC,.311	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15383	1908.OFUREFLI.NAR-FIC,.313	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15384	1908.OFUREFLI.NAR-FIC,.314	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15385	1908.OFUREFLI.NAR-FIC,.320	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15386	1908.OFUREFLI.NAR-FIC,.324	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15387	1908.OFUREFLI.NAR-FIC,.325	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15388	1908.OFUREFLI.NAR-FIC,.326	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15389	1908.OFUREFLI.NAR-FIC,.327	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15390	1908.OFUREFLI.NAR-FIC,.328	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15391	1908.OFUREFLI.NAR-FIC,.329	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15392	1908.OFUREFLI.NAR-FIC,.330	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15393	1908.OFUREFLI.NAR-FIC,.331	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15394	1908.OFUREFLI.NAR-FIC,.334	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15395	1908.OFUREFLI.NAR-FIC,.335	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15396	1908.OFUREFLI.NAR-FIC,.336	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15397	1908.OFUREFLI.NAR-FIC,.337	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15398	1908.OFUREFLI.NAR-FIC,.339	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15399	1908.OFUREFLI.NAR-FIC,.340	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15400	1908.OFUREFLI.NAR-FIC,.343	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15401	1908.OFUREFLI.NAR-FIC,.348	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15402	1908.OFUREFLI.NAR-FIC,.350	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15403	1908.OFUREFLI.NAR-FIC,.351	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15404	1908.OFUREFLI.NAR-FIC,.358	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15405	1908.OFUREFLI.NAR-FIC,.360	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15406	1908.OFUREFLI.NAR-FIC,.361	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15407	1908.OFUREFLI.NAR-FIC,.378	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15408	1908.OFUREFLI.NAR-FIC,.380	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15409	1908.OFUREFLI.NAR-FIC,.383	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15410	1908.OFUREFLI.NAR-FIC,.384	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15411	1908.OFUREFLI.NAR-FIC,.385	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15412	1908.OFUREFLI.NAR-FIC,.386	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15413	1908.OFUREFLI.NAR-FIC,.399	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15414	1908.OFUREFLI.NAR-FIC,.3	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15415	1908.OFUREFLI.NAR-FIC,.402	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15416	1908.OFUREFLI.NAR-FIC,.404	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15417	1908.OFUREFLI.NAR-FIC,.406	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15418	1908.OFUREFLI.NAR-FIC,.409	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15419	1908.OFUREFLI.NAR-FIC,.40	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15420	1908.OFUREFLI.NAR-FIC,.417	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15421	1908.OFUREFLI.NAR-FIC,.422	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15422	1908.OFUREFLI.NAR-FIC,.426	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15423	1908.OFUREFLI.NAR-FIC,.428	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15424	1908.OFUREFLI.NAR-FIC,.429	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15425	1908.OFUREFLI.NAR-FIC,.433	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15426	1908.OFUREFLI.NAR-FIC,.434	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15427	1908.OFUREFLI.NAR-FIC,.435	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15428	1908.OFUREFLI.NAR-FIC,.438	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15429	1908.OFUREFLI.NAR-FIC,.43	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15430	1908.OFUREFLI.NAR-FIC,.443	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15431	1908.OFUREFLI.NAR-FIC,.445	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15432	1908.OFUREFLI.NAR-FIC,.446	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15433	1908.OFUREFLI.NAR-FIC,.448	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15434	1908.OFUREFLI.NAR-FIC,.450	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15435	1908.OFUREFLI.NAR-FIC,.453	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15436	1908.OFUREFLI.NAR-FIC,.458	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15437	1908.OFUREFLI.NAR-FIC,.466	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15438	1908.OFUREFLI.NAR-FIC,.468	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15439	1908.OFUREFLI.NAR-FIC,.471	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15440	1908.OFUREFLI.NAR-FIC,.483	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15441	1908.OFUREFLI.NAR-FIC,.484	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15442	1908.OFUREFLI.NAR-FIC,.485	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15443	1908.OFUREFLI.NAR-FIC,.488	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15444	1908.OFUREFLI.NAR-FIC,.489	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15445	1908.OFUREFLI.NAR-FIC,.48	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15446	1908.OFUREFLI.NAR-FIC,.491	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15447	1908.OFUREFLI.NAR-FIC,.493	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15448	1908.OFUREFLI.NAR-FIC,.49	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15449	1908.OFUREFLI.NAR-FIC,.4	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15450	1908.OFUREFLI.NAR-FIC,.503	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15451	1908.OFUREFLI.NAR-FIC,.506	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15452	1908.OFUREFLI.NAR-FIC,.511	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15453	1908.OFUREFLI.NAR-FIC,.512	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15454	1908.OFUREFLI.NAR-FIC,.522	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15455	1908.OFUREFLI.NAR-FIC,.529	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15456	1908.OFUREFLI.NAR-FIC,.539	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15457	1908.OFUREFLI.NAR-FIC,.540	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15458	1908.OFUREFLI.NAR-FIC,.552	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15459	1908.OFUREFLI.NAR-FIC,.556	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15460	1908.OFUREFLI.NAR-FIC,.561	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15461	1908.OFUREFLI.NAR-FIC,.565	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15462	1908.OFUREFLI.NAR-FIC,.567	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15463	1908.OFUREFLI.NAR-FIC,.570	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15464	1908.OFUREFLI.NAR-FIC,.574	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15465	1908.OFUREFLI.NAR-FIC,.575	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15466	1908.OFUREFLI.NAR-FIC,.582	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15467	1908.OFUREFLI.NAR-FIC,.584	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15468	1908.OFUREFLI.NAR-FIC,.586	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15469	1908.OFUREFLI.NAR-FIC,.587	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15470	1908.OFUREFLI.NAR-FIC,.589	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15471	1908.OFUREFLI.NAR-FIC,.590	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15472	1908.OFUREFLI.NAR-FIC,.596	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15473	1908.OFUREFLI.NAR-FIC,.598	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15474	1908.OFUREFLI.NAR-FIC,.609	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15475	1908.OFUREFLI.NAR-FIC,.610	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15476	1908.OFUREFLI.NAR-FIC,.611	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15477	1908.OFUREFLI.NAR-FIC,.614	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15478	1908.OFUREFLI.NAR-FIC,.616	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15479	1908.OFUREFLI.NAR-FIC,.618	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15480	1908.OFUREFLI.NAR-FIC,.61	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15481	1908.OFUREFLI.NAR-FIC,.620	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15482	1908.OFUREFLI.NAR-FIC,.621	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15483	1908.OFUREFLI.NAR-FIC,.623	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15484	1908.OFUREFLI.NAR-FIC,.62	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15485	1908.OFUREFLI.NAR-FIC,.63	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15486	1908.OFUREFLI.NAR-FIC,.644	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15487	1908.OFUREFLI.NAR-FIC,.650	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15488	1908.OFUREFLI.NAR-FIC,.651	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15489	1908.OFUREFLI.NAR-FIC,.653	1908	OFUREFLI	NAR	IP-MAT-SPE	0	1	0
15490	1908.OFUREFLI.NAR-FIC,.655	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15491	1908.OFUREFLI.NAR-FIC,.658	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15492	1908.OFUREFLI.NAR-FIC,.663	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15493	1908.OFUREFLI.NAR-FIC,.664	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15494	1908.OFUREFLI.NAR-FIC,.665	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15495	1908.OFUREFLI.NAR-FIC,.669	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15496	1908.OFUREFLI.NAR-FIC,.672	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15497	1908.OFUREFLI.NAR-FIC,.673	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15498	1908.OFUREFLI.NAR-FIC,.674	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15499	1908.OFUREFLI.NAR-FIC,.675	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15500	1908.OFUREFLI.NAR-FIC,.677	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15501	1908.OFUREFLI.NAR-FIC,.682	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15502	1908.OFUREFLI.NAR-FIC,.685	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15503	1908.OFUREFLI.NAR-FIC,.690	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15504	1908.OFUREFLI.NAR-FIC,.695	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15505	1908.OFUREFLI.NAR-FIC,.696	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15506	1908.OFUREFLI.NAR-FIC,.704	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15507	1908.OFUREFLI.NAR-FIC,.705	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15508	1908.OFUREFLI.NAR-FIC,.707	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15509	1908.OFUREFLI.NAR-FIC,.714	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15510	1908.OFUREFLI.NAR-FIC,.728	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15511	1908.OFUREFLI.NAR-FIC,.729	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15512	1908.OFUREFLI.NAR-FIC,.730	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15513	1908.OFUREFLI.NAR-FIC,.733	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15514	1908.OFUREFLI.NAR-FIC,.737	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15515	1908.OFUREFLI.NAR-FIC,.73	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15516	1908.OFUREFLI.NAR-FIC,.744	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15517	1908.OFUREFLI.NAR-FIC,.746	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15518	1908.OFUREFLI.NAR-FIC,.74	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15519	1908.OFUREFLI.NAR-FIC,.750	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15520	1908.OFUREFLI.NAR-FIC,.751	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15521	1908.OFUREFLI.NAR-FIC,.753	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15522	1908.OFUREFLI.NAR-FIC,.755	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15523	1908.OFUREFLI.NAR-FIC,.756	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15524	1908.OFUREFLI.NAR-FIC,.759	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
